title_length,body_prose_length,code_block_count,code_block_total_length,link_count,tag_count,year_month
106,1561,1,724,4,4,2020-04
69,365,2,224,0,3,2020-04
41,393,1,1325,0,3,2020-04
58,474,0,0,1,2,2020-04
52,228,2,94,0,1,2020-04
63,380,1,156,0,3,2020-04
63,528,2,113,1,2,2020-04
44,553,2,3512,0,3,2020-04
62,974,4,1428,0,4,2020-04
31,474,3,971,1,2,2020-04
29,291,3,1173,2,5,2020-04
46,486,2,580,0,2,2020-04
21,178,1,364,0,3,2020-04
97,253,2,418,0,1,2020-04
94,495,0,0,1,4,2020-04
116,248,2,983,0,5,2020-04
41,339,1,974,0,3,2020-04
35,384,9,1029,0,4,2020-04
59,617,0,0,0,3,2020-04
65,1790,1,1042,0,4,2020-04
61,544,2,496,1,4,2020-04
66,428,2,804,0,4,2020-04
43,352,3,5569,0,4,2020-04
47,431,1,844,0,3,2020-04
46,291,1,228,0,4,2020-04
29,136,1,234,0,3,2020-04
57,270,3,415,0,4,2020-04
45,409,1,235,0,5,2020-04
53,1168,1,485,0,4,2020-04
52,708,1,377,1,3,2020-04
64,46,1,69,0,1,2020-04
79,179,2,110,0,3,2020-04
84,454,1,1078,0,2,2020-04
45,622,1,121,2,2,2020-04
31,938,1,39,2,2,2020-04
94,1350,0,0,1,5,2020-04
100,499,4,442,0,3,2020-04
80,343,2,483,0,2,2020-04
53,721,4,380,1,3,2020-04
50,1056,0,0,0,1,2020-04
57,505,3,2200,0,2,2020-04
73,423,1,466,0,2,2020-04
63,741,2,866,0,1,2020-04
66,499,0,0,1,1,2020-04
76,168,2,54,0,4,2020-04
70,522,2,1242,0,5,2020-04
31,796,4,1424,1,5,2020-04
75,484,1,2906,0,5,2020-04
61,1168,6,7250,0,2,2020-04
104,585,2,392,0,2,2020-04
92,799,0,0,0,2,2020-04
94,485,0,0,0,3,2020-04
31,374,2,2832,0,1,2020-04
87,667,2,164,1,4,2020-04
22,416,2,1047,0,3,2020-04
88,107,1,260,0,1,2020-04
47,707,2,6107,0,5,2020-04
38,864,2,553,2,2,2020-04
60,323,1,251,0,4,2020-04
42,275,2,3701,0,2,2020-04
81,212,1,157,0,2,2020-04
34,332,2,132,0,3,2020-04
71,209,1,1922,1,1,2020-04
53,481,2,220,0,3,2020-04
62,627,1,313,0,3,2020-04
49,1592,1,1485,1,2,2020-04
67,2067,5,961,2,2,2020-04
43,362,0,0,0,1,2020-04
58,340,0,0,0,3,2020-04
52,655,1,84,2,4,2020-04
29,380,1,663,0,4,2020-04
75,135,0,0,0,4,2020-04
112,985,1,257,0,2,2020-04
36,897,3,4544,0,5,2020-04
39,237,1,551,0,5,2020-04
38,329,2,1179,0,1,2020-04
44,956,0,0,0,4,2020-04
66,380,1,497,0,5,2020-04
24,670,1,164,0,3,2020-04
66,153,0,0,0,3,2020-04
103,302,0,0,2,1,2020-04
42,229,2,296,0,5,2020-04
53,506,0,0,2,3,2020-04
65,1124,2,782,0,3,2020-04
59,454,1,570,0,2,2020-04
43,147,1,645,0,1,2020-04
50,969,0,0,0,3,2020-04
81,945,3,171,3,5,2020-04
47,167,3,283,0,2,2020-04
59,287,3,987,0,5,2020-04
59,416,2,146,0,3,2020-04
37,293,1,682,0,3,2020-04
38,763,4,2905,0,2,2020-04
62,1249,2,102,4,5,2020-04
45,374,3,1083,0,5,2020-04
65,312,1,894,0,1,2020-04
65,342,2,2674,0,3,2020-04
62,523,1,393,0,4,2020-04
32,477,1,277,0,2,2020-04
58,232,0,0,1,4,2020-04
75,403,1,197,0,1,2020-04
33,274,1,6472,1,4,2020-04
62,576,0,0,0,3,2020-04
43,421,0,0,0,1,2020-04
51,453,0,0,0,3,2020-04
58,452,2,1331,0,3,2020-04
140,583,1,3453,0,2,2020-04
69,443,3,1099,0,3,2020-04
53,416,0,0,0,2,2020-04
27,1266,8,3402,6,3,2020-04
82,204,4,660,1,1,2020-04
121,248,0,0,0,4,2020-04
76,487,1,60,0,2,2020-04
53,356,1,981,0,3,2020-04
50,828,2,7733,0,4,2020-04
120,817,3,475,0,5,2020-04
43,289,3,1091,0,4,2020-04
41,801,0,0,0,4,2020-04
34,307,1,4043,1,5,2020-04
55,192,1,498,0,5,2020-04
54,645,2,299,0,3,2020-04
39,417,1,257,1,3,2020-04
50,481,0,0,0,5,2020-04
59,537,0,0,0,4,2020-04
109,588,6,12183,1,2,2020-04
122,191,3,977,0,2,2020-04
63,415,5,329,0,5,2020-04
18,509,1,66,1,4,2020-04
41,868,2,888,0,4,2020-04
72,382,3,5774,1,4,2020-04
59,448,2,429,1,2,2020-04
43,237,1,180,0,3,2020-04
39,337,3,623,0,1,2020-04
39,436,1,203,0,1,2020-04
46,258,2,1260,0,3,2020-04
84,1413,6,1140,0,4,2020-04
79,549,1,1777,0,2,2020-04
69,1020,2,979,1,5,2020-04
38,203,0,0,0,1,2020-04
73,160,2,199,0,1,2020-04
45,484,1,122,0,4,2020-04
103,525,1,44,0,2,2020-04
50,285,2,213,0,2,2020-04
59,1173,3,861,0,5,2020-04
55,236,1,242,0,2,2020-04
69,980,4,1611,0,4,2020-04
37,311,1,263,0,1,2020-04
43,617,1,4807,0,3,2020-04
39,178,1,43,1,2,2020-04
33,331,0,0,0,2,2020-04
41,756,2,553,1,2,2020-04
96,497,1,931,0,4,2020-04
52,256,0,0,0,4,2020-04
52,886,3,244,1,3,2020-04
40,796,1,507,0,4,2020-04
68,519,3,589,0,2,2020-04
113,781,5,1717,0,2,2020-04
64,1083,2,212,0,3,2020-04
32,140,1,835,0,5,2020-04
50,757,1,458,1,3,2020-04
49,849,5,653,3,3,2020-04
62,95,1,311,0,3,2020-04
38,522,1,474,0,3,2020-04
63,188,2,626,0,3,2020-04
39,357,2,663,1,2,2020-04
70,208,0,0,0,4,2020-04
60,1005,1,182,0,1,2020-04
90,607,5,3690,0,5,2020-04
58,367,2,249,0,4,2020-04
89,584,2,631,0,3,2020-04
149,432,1,2732,0,2,2020-04
70,1481,2,866,6,5,2020-04
52,298,1,519,1,2,2020-04
54,1265,1,484,2,4,2020-04
54,633,1,679,1,2,2020-04
69,519,3,943,0,3,2020-04
67,569,4,1629,0,3,2020-04
28,353,0,0,1,3,2020-04
74,238,0,0,2,1,2020-04
76,591,0,0,1,3,2020-04
48,352,2,333,0,2,2020-04
31,311,4,454,0,1,2020-04
56,558,3,1197,0,2,2020-04
81,340,1,3033,0,1,2020-04
58,1703,1,318,2,4,2020-04
45,370,2,1452,1,2,2020-04
58,591,2,444,2,2,2020-04
57,172,0,0,1,3,2020-04
53,546,1,1556,0,4,2020-04
61,600,1,181,0,4,2020-04
54,644,2,1230,3,4,2020-04
57,499,2,247,0,5,2020-04
39,368,1,1061,0,3,2020-04
37,2167,5,1230,0,3,2020-04
37,288,1,952,0,2,2020-04
30,993,0,0,1,5,2020-04
100,345,2,2112,0,3,2020-04
40,297,2,263,0,1,2020-04
59,501,2,398,0,5,2020-04
88,1838,7,4436,1,4,2020-04
56,303,4,1049,0,2,2020-04
22,271,0,0,0,2,2020-04
50,908,1,109,4,2,2020-04
57,609,1,127,1,3,2020-04
95,1060,0,0,1,4,2020-04
29,514,2,1119,0,5,2020-04
57,197,2,287,0,1,2020-04
71,450,1,200,0,3,2020-04
72,418,1,247,0,3,2020-04
66,740,0,0,3,4,2020-04
38,1079,2,5495,1,1,2020-04
68,154,0,0,1,4,2020-04
37,234,2,570,0,2,2020-04
30,234,0,0,0,3,2020-04
32,412,1,675,0,4,2020-04
50,205,2,1268,0,3,2020-04
34,371,2,367,0,2,2020-04
56,493,2,779,0,3,2020-04
70,82,0,0,0,2,2020-04
55,1514,1,1387,0,3,2020-04
62,412,2,4504,0,4,2020-04
56,354,2,237,1,2,2020-04
45,335,5,1694,0,2,2020-04
33,239,2,392,0,2,2020-04
45,474,2,206,2,3,2020-04
37,277,2,255,0,2,2020-04
39,226,3,958,1,3,2020-04
111,484,1,441,0,2,2020-04
52,272,2,944,1,2,2020-04
50,188,1,25,0,2,2020-04
36,403,1,104,0,3,2020-04
128,403,2,4535,1,4,2020-04
69,502,1,182,0,2,2020-04
27,525,3,770,0,1,2020-04
53,774,1,551,1,3,2020-04
49,553,0,0,2,4,2020-04
70,178,2,2975,0,2,2020-04
22,347,0,0,0,2,2020-04
104,813,6,1365,1,4,2020-04
46,994,3,2911,0,5,2020-04
67,609,1,230,0,4,2020-04
76,497,1,71,0,2,2020-04
83,392,1,1103,0,2,2020-04
85,623,4,10417,0,5,2020-04
60,751,5,925,0,3,2020-04
47,282,1,869,0,2,2020-04
47,750,0,0,0,4,2020-04
59,472,3,974,0,2,2020-04
54,514,3,822,0,4,2020-04
62,742,1,1410,1,1,2020-04
43,813,1,1237,0,3,2020-04
53,444,0,0,1,1,2020-04
35,250,2,842,0,1,2020-04
31,448,0,0,0,2,2020-04
42,696,1,355,0,3,2020-04
52,116,3,357,1,5,2020-04
75,292,2,507,0,3,2020-04
59,917,1,243,1,3,2020-04
48,222,1,420,0,3,2020-04
51,143,0,0,0,4,2020-04
48,368,3,941,1,5,2020-04
31,337,2,445,0,2,2020-04
63,1316,3,4529,1,5,2020-04
48,325,0,0,0,4,2020-04
53,260,0,0,0,4,2020-04
60,307,1,235,0,1,2020-04
26,508,2,1209,0,4,2020-04
61,456,2,481,0,1,2020-04
49,190,1,1901,0,3,2020-04
55,552,1,55,1,3,2020-04
74,416,0,0,0,3,2020-04
50,338,2,83,0,5,2020-04
74,675,0,0,1,3,2020-04
55,322,2,576,1,5,2020-04
45,890,3,3244,0,5,2020-04
49,603,0,0,0,1,2020-04
50,1362,0,0,0,1,2020-04
34,409,1,208,1,2,2020-04
54,315,2,480,0,1,2020-04
145,422,1,98,1,3,2020-04
61,186,1,499,0,2,2020-04
46,671,3,641,0,3,2020-04
65,584,1,56,1,3,2020-04
65,456,1,207,0,2,2020-04
35,313,3,362,0,4,2020-04
84,94,1,599,0,3,2020-04
62,1136,0,0,0,3,2020-04
116,579,2,91,0,4,2020-04
71,586,3,1613,0,5,2020-04
31,430,2,3986,0,3,2020-04
102,642,4,3258,0,4,2020-04
48,259,2,448,0,5,2020-04
58,388,2,98,0,1,2020-04
119,163,2,1375,0,4,2020-04
53,175,1,235,0,2,2020-04
60,2747,6,3598,2,5,2020-04
42,1323,0,0,2,4,2020-04
91,441,1,45,0,3,2020-04
31,336,1,2820,0,3,2020-04
132,1449,0,0,2,3,2020-04
52,143,1,683,2,1,2020-04
46,258,3,695,0,2,2020-04
41,798,3,2672,0,2,2020-04
42,239,1,353,2,5,2020-04
56,1051,3,4325,6,5,2020-04
63,411,1,263,0,2,2020-04
67,1263,2,513,1,5,2020-04
87,438,2,2197,0,2,2020-04
67,1037,5,1863,0,2,2020-04
45,432,2,1049,1,3,2020-04
54,283,0,0,0,5,2020-04
43,258,3,1587,0,2,2020-04
81,633,3,975,0,3,2020-04
32,357,2,1638,0,1,2020-04
39,529,3,162,5,3,2020-04
32,573,1,1661,0,3,2020-04
37,199,1,1092,0,3,2020-04
51,926,2,198,0,2,2020-04
95,62,1,784,0,1,2020-04
44,731,0,0,0,2,2020-04
82,1272,1,624,0,3,2020-04
50,371,3,263,0,5,2020-04
91,377,0,0,0,3,2020-04
39,166,2,373,0,1,2020-04
88,523,0,0,0,1,2020-04
145,240,1,829,1,2,2020-04
53,165,1,433,0,2,2020-04
101,473,1,26,0,4,2020-04
48,410,1,309,1,5,2020-04
84,348,1,230,0,3,2020-04
71,602,2,2026,1,3,2020-04
47,518,2,174,0,3,2020-04
37,148,1,225,0,1,2020-04
83,244,1,1452,1,2,2020-04
24,318,1,708,0,2,2020-04
71,715,1,5507,2,5,2020-04
79,510,2,3190,0,4,2020-04
41,444,2,1641,0,2,2020-04
55,465,2,632,0,2,2020-04
49,679,3,854,0,3,2020-04
58,300,1,1644,0,3,2020-04
55,2036,2,4309,1,3,2020-04
47,329,3,7317,0,4,2020-04
52,219,1,1682,0,3,2020-04
23,851,0,0,0,3,2020-04
30,465,1,3533,1,1,2020-04
90,322,1,335,0,4,2020-04
77,1577,0,0,0,5,2020-04
65,579,1,49,1,5,2020-04
39,479,1,43,0,3,2020-04
47,2032,0,0,0,4,2020-04
79,297,2,503,0,2,2020-04
92,1690,0,0,0,3,2020-04
62,952,6,2224,0,2,2020-04
49,80,2,200,0,1,2020-04
115,841,1,1914,2,5,2020-04
29,194,1,478,0,2,2020-04
93,249,1,1752,0,5,2020-04
69,2627,1,129,0,4,2020-04
70,218,2,404,0,2,2020-04
60,769,1,1699,0,4,2020-04
90,1314,2,913,3,3,2020-04
42,966,3,372,1,3,2020-04
61,256,1,221,0,4,2020-04
21,662,1,74,0,4,2020-04
95,258,0,0,1,3,2020-04
74,370,2,2774,0,2,2020-04
74,725,1,2101,1,2,2020-04
22,170,2,447,0,3,2020-04
29,655,2,588,0,2,2020-04
66,400,2,3477,0,3,2020-04
59,510,1,639,0,5,2020-04
51,577,0,0,0,2,2020-04
37,642,1,563,1,2,2020-04
36,372,1,235,0,3,2020-04
61,448,1,144,2,3,2020-04
53,1160,4,6799,0,2,2020-04
19,569,3,1220,0,3,2020-04
73,780,4,878,0,5,2020-04
43,1123,1,405,0,3,2020-04
29,178,1,692,1,3,2020-04
40,535,0,0,0,2,2020-04
42,237,1,415,0,4,2020-04
66,649,0,0,0,2,2020-04
63,203,1,1463,0,4,2020-04
67,429,1,4411,1,5,2020-04
85,366,1,939,0,4,2020-04
94,264,1,1445,0,5,2020-04
45,566,1,81,1,1,2020-04
58,251,1,676,0,2,2020-04
48,518,2,2047,0,2,2020-04
59,247,1,340,0,5,2020-04
48,207,1,174,0,3,2020-04
51,260,2,294,0,2,2020-04
36,217,2,410,0,3,2020-04
38,145,1,234,0,4,2020-04
20,344,1,177,0,1,2020-04
37,405,2,896,1,2,2020-04
42,229,1,986,0,3,2020-04
60,471,2,1367,0,1,2020-04
30,122,1,742,0,3,2020-04
42,549,4,18638,2,5,2020-04
38,517,2,274,2,1,2020-04
47,347,1,190,0,5,2020-04
81,349,2,359,0,4,2020-04
83,1049,0,0,0,5,2020-04
69,152,0,0,0,3,2020-04
66,546,1,515,0,5,2020-04
96,383,2,652,0,1,2020-04
39,343,2,1818,0,1,2020-04
49,931,1,69,1,3,2020-04
20,933,2,309,0,4,2020-04
37,107,2,150,0,1,2020-04
59,1465,2,367,0,5,2020-04
101,201,0,0,0,2,2020-04
37,668,2,193,1,3,2020-04
55,1002,0,0,0,2,2020-04
55,201,3,1032,0,4,2020-04
49,642,2,815,1,5,2020-04
45,489,1,639,0,3,2020-04
66,276,1,424,0,3,2020-04
73,363,2,282,0,1,2020-04
95,130,0,0,0,3,2020-04
38,406,1,392,1,5,2020-04
64,586,2,161,2,2,2020-04
58,437,0,0,0,5,2020-04
31,680,1,718,0,4,2020-04
65,722,0,0,0,1,2020-04
36,200,2,685,0,2,2020-04
42,190,2,343,0,2,2020-04
71,268,0,0,1,3,2020-04
30,146,2,86,0,1,2020-04
51,152,0,0,0,5,2020-04
53,482,1,277,0,2,2020-04
28,341,2,2540,1,3,2020-04
57,829,2,996,3,2,2020-04
59,538,4,1860,0,3,2020-04
54,1234,1,76,0,2,2020-04
63,541,4,8433,1,4,2020-04
61,435,0,0,0,2,2020-04
42,63,1,90,0,1,2020-04
50,458,3,534,0,3,2020-04
57,1277,2,1838,4,4,2020-04
37,349,0,0,0,2,2020-04
51,288,2,1036,0,3,2020-04
79,918,2,433,0,3,2020-04
44,488,0,0,0,2,2020-04
80,1081,1,241,2,5,2020-04
94,471,1,792,1,3,2020-04
42,566,1,152,0,4,2020-04
40,542,1,4961,0,2,2020-04
72,1110,3,972,0,5,2020-04
84,692,2,1619,1,3,2020-04
81,430,2,825,0,2,2020-04
57,590,1,196,0,5,2020-04
16,478,2,375,0,4,2020-04
63,315,4,4158,0,4,2020-04
65,254,0,0,1,4,2020-04
38,358,1,66,0,5,2020-04
100,583,0,0,0,1,2020-04
41,439,0,0,1,3,2020-04
75,1689,4,9902,1,5,2020-04
51,659,3,951,2,3,2020-04
46,916,0,0,0,4,2020-04
40,382,1,1420,0,2,2020-04
54,146,2,284,0,2,2020-04
48,182,0,0,0,3,2020-04
33,392,1,372,0,5,2020-04
26,113,2,250,0,3,2020-04
48,452,0,0,0,5,2020-04
68,488,0,0,0,3,2020-04
80,1661,2,761,0,2,2020-04
65,537,2,2029,0,4,2020-04
46,619,2,1561,1,4,2020-04
48,250,1,350,0,2,2020-04
91,740,1,1452,2,3,2020-04
82,324,3,776,0,4,2020-04
39,235,3,363,0,1,2020-04
51,342,1,1648,1,4,2020-04
46,306,1,359,0,2,2020-04
61,496,3,7737,0,5,2020-04
51,722,2,852,0,3,2020-04
26,576,2,1061,0,4,2020-04
79,351,2,743,0,4,2020-04
66,802,1,318,0,4,2020-04
63,1317,3,685,0,3,2020-04
75,153,1,2401,0,2,2020-04
58,409,1,537,0,5,2020-04
53,201,0,0,0,5,2020-04
77,427,0,0,2,3,2020-04
35,806,3,180,0,5,2020-04
54,303,1,3577,1,2,2020-04
66,480,6,4575,2,5,2020-04
56,888,3,725,0,1,2020-04
38,814,1,289,0,3,2020-04
96,833,0,0,0,3,2020-04
52,575,1,323,0,3,2020-04
86,1233,4,2240,0,5,2020-04
145,463,1,926,3,2,2020-04
103,571,2,1545,0,1,2020-04
71,722,4,1330,0,2,2020-04
35,333,1,106,2,4,2020-04
31,569,2,1810,0,1,2020-04
43,496,0,0,1,4,2020-04
59,508,1,415,0,3,2020-04
49,391,2,571,1,4,2020-04
77,283,1,292,1,2,2020-04
49,231,0,0,0,5,2020-04
52,429,3,205,0,5,2020-04
77,139,1,220,0,4,2020-04
64,958,1,107,5,5,2020-04
53,582,1,169,0,5,2020-04
82,273,0,0,0,1,2020-04
45,537,2,2028,0,5,2020-04
22,785,2,2307,0,4,2020-04
45,560,0,0,0,4,2020-04
37,245,1,1619,0,1,2020-04
51,169,0,0,0,4,2020-04
67,184,2,194,0,2,2020-04
43,717,2,839,0,3,2020-04
57,2923,0,0,1,4,2020-04
99,605,1,2296,2,3,2020-04
58,693,4,5063,1,4,2020-04
77,440,1,404,0,2,2020-04
24,517,2,1157,0,4,2020-04
51,706,0,0,2,3,2020-04
35,627,1,1314,0,3,2020-04
44,280,2,641,0,2,2020-04
30,403,3,2089,2,3,2020-04
65,117,2,159,0,2,2020-04
48,550,1,5160,2,5,2020-04
46,390,1,342,1,4,2020-04
33,315,4,6992,0,2,2020-04
32,1004,2,586,0,5,2020-04
108,893,1,1377,0,5,2020-04
98,1127,1,310,4,4,2020-04
56,601,3,5710,0,5,2020-04
79,585,1,463,1,3,2020-04
38,272,1,168,0,3,2020-04
36,256,2,929,0,2,2020-04
41,465,5,819,0,3,2020-04
51,928,5,443,3,1,2020-04
65,620,2,2877,3,4,2020-04
51,1117,0,0,1,2,2020-04
42,230,3,1080,0,4,2020-04
94,325,0,0,2,2,2020-04
36,907,5,1441,1,4,2020-04
44,626,1,1732,0,3,2020-04
16,225,1,526,0,2,2020-04
65,169,1,673,0,4,2020-04
90,773,4,2235,2,4,2020-04
85,240,0,0,0,2,2020-04
66,425,1,161,0,4,2020-04
44,483,1,210,1,2,2020-04
53,345,1,1388,0,2,2020-04
53,555,2,522,2,2,2020-04
54,1014,1,17768,0,3,2020-04
44,264,0,0,0,2,2020-04
67,734,3,2460,0,2,2020-04
58,335,1,1225,1,2,2020-04
57,971,2,164,1,5,2020-04
41,1057,8,2340,0,3,2020-04
66,391,2,562,0,3,2020-04
45,143,0,0,0,5,2020-04
58,787,0,0,1,3,2020-04
28,142,2,225,0,5,2020-04
40,219,1,265,0,3,2020-04
43,887,4,534,0,4,2020-04
58,950,2,1011,2,2,2020-04
44,665,3,465,0,1,2020-04
59,442,2,1042,0,5,2020-04
59,139,1,360,0,3,2020-04
40,411,1,286,0,3,2020-04
43,407,1,206,0,1,2020-04
54,483,4,319,0,3,2020-04
29,536,0,0,0,2,2020-04
86,217,1,176,0,1,2020-04
80,1123,0,0,2,4,2020-04
79,322,1,335,1,2,2020-04
51,157,0,0,0,3,2020-04
57,656,0,0,0,3,2020-04
52,115,2,351,0,1,2020-04
67,681,1,1391,0,5,2020-04
53,1045,2,258,0,4,2020-04
73,208,0,0,0,2,2020-04
90,467,0,0,0,1,2020-04
48,535,3,1314,0,3,2020-04
72,763,1,639,0,3,2020-04
66,299,2,297,0,3,2020-04
37,229,0,0,0,2,2020-04
46,195,2,269,1,2,2020-04
38,430,2,258,0,4,2020-04
34,1413,0,0,3,5,2020-04
42,270,0,0,2,1,2020-04
40,420,4,3556,0,4,2020-04
123,984,2,2374,1,1,2020-04
41,290,3,974,0,5,2020-04
65,628,2,740,0,2,2020-04
40,421,0,0,2,1,2020-04
40,454,2,56,0,1,2020-04
38,525,0,0,2,5,2020-04
139,80,1,511,0,5,2020-04
55,174,1,660,0,4,2020-04
55,300,1,148,0,4,2020-04
96,715,5,2190,0,1,2020-04
25,198,1,179,1,3,2020-04
28,701,1,1681,0,2,2020-04
35,504,5,1330,0,2,2020-04
54,480,1,157,0,2,2020-04
45,484,0,0,0,2,2020-04
141,307,2,5823,2,4,2020-04
56,290,2,856,0,3,2020-04
57,609,2,623,0,3,2020-04
33,225,2,1188,0,3,2020-04
39,282,1,465,0,3,2020-04
51,963,1,1306,2,4,2020-04
34,200,2,705,0,3,2020-04
58,635,3,323,1,3,2020-04
140,347,1,735,0,3,2020-04
36,221,0,0,0,3,2020-04
57,617,0,0,1,5,2020-04
69,512,1,158,0,5,2020-04
39,1812,3,1215,0,4,2020-04
43,555,0,0,0,5,2020-04
58,255,3,280,1,3,2020-04
52,458,1,565,0,1,2020-04
54,863,2,1179,0,5,2020-04
21,90,1,295,0,2,2020-04
31,320,1,755,0,3,2020-04
74,187,1,237,0,2,2020-04
48,399,0,0,1,5,2020-04
75,182,1,48,0,3,2020-04
45,588,0,0,0,3,2020-04
88,1381,6,1022,3,4,2020-04
57,311,1,2859,0,2,2020-04
43,445,2,252,0,3,2020-04
121,278,1,593,0,2,2020-04
36,428,3,406,0,3,2020-04
33,601,5,568,0,4,2020-04
122,798,2,1695,0,5,2020-04
54,493,1,681,2,5,2020-04
32,694,0,0,0,2,2020-04
46,140,1,1335,0,3,2020-04
46,609,2,646,1,2,2020-04
44,564,2,726,0,2,2020-04
43,378,2,433,0,3,2020-04
35,1866,3,2233,0,4,2020-04
82,271,2,210,0,3,2020-04
69,382,0,0,0,2,2020-04
29,95,0,0,1,3,2020-04
65,737,4,224,0,5,2020-04
81,213,0,0,0,4,2020-04
69,899,3,476,0,3,2020-04
77,313,1,60,0,3,2020-04
47,444,1,322,2,1,2020-04
53,203,0,0,1,4,2020-04
78,688,6,1684,0,2,2020-04
43,441,2,180,0,2,2020-04
85,1377,6,16912,2,5,2020-04
60,479,1,107,2,3,2020-04
70,607,3,183,0,1,2020-04
77,378,2,3607,0,5,2020-04
67,380,1,493,0,2,2020-04
52,91,2,5135,0,1,2020-04
53,256,0,0,0,3,2020-04
55,738,4,3243,0,5,2020-04
40,406,0,0,1,3,2020-04
105,1246,4,5464,4,3,2020-04
50,292,1,117,1,5,2020-04
82,380,4,6767,0,3,2020-04
30,1153,0,0,0,3,2020-04
31,256,0,0,1,3,2020-04
42,414,3,1146,1,3,2020-04
27,984,0,0,0,3,2020-04
61,334,4,1444,1,4,2020-04
58,238,0,0,0,3,2020-04
36,606,3,1877,0,3,2020-04
70,379,2,329,0,4,2020-04
69,268,0,0,0,2,2020-04
61,385,3,2626,0,3,2020-04
73,338,1,7030,0,3,2020-04
29,859,5,6938,0,5,2020-04
71,303,2,114,0,2,2020-04
47,136,0,0,0,4,2020-04
31,128,1,52,0,2,2020-04
32,424,2,1331,0,5,2020-04
43,313,2,263,0,1,2020-04
53,676,5,7238,1,4,2020-04
119,170,1,405,0,4,2020-04
35,153,2,150,0,3,2020-04
131,628,0,0,0,3,2020-04
49,831,0,0,0,2,2020-04
29,768,2,411,0,4,2020-04
83,526,0,0,0,5,2020-04
40,435,0,0,0,1,2020-04
32,332,1,1051,1,5,2020-04
46,524,1,1558,0,4,2020-04
47,524,5,2233,0,5,2020-04
113,374,7,3701,0,5,2020-04
42,743,3,1744,0,2,2020-04
37,160,1,661,1,4,2020-04
32,327,2,267,0,1,2020-04
73,2633,1,1596,3,3,2020-04
57,506,2,236,2,3,2020-04
67,526,1,61,0,3,2020-04
32,459,1,283,1,4,2020-04
45,660,1,4580,0,5,2020-04
69,1087,3,624,1,3,2020-04
43,552,0,0,1,5,2020-04
49,345,4,1047,0,2,2020-04
43,356,0,0,0,1,2020-04
51,479,1,202,0,3,2020-04
49,754,4,273,0,2,2020-04
42,351,1,28,0,2,2020-04
38,1048,1,253,0,3,2020-04
37,140,1,419,0,2,2020-04
92,757,2,787,0,2,2020-04
52,243,1,602,0,5,2020-04
50,176,1,1432,0,3,2020-04
108,954,1,1303,1,2,2020-04
51,234,2,132,0,3,2020-04
51,583,0,0,0,3,2020-04
46,279,2,522,0,2,2020-04
85,648,1,423,0,2,2020-04
52,304,2,412,0,4,2020-04
55,818,2,855,0,1,2020-04
75,277,1,444,0,4,2020-04
24,337,0,0,0,3,2020-04
62,361,4,1042,0,4,2020-04
37,433,1,243,0,1,2020-04
47,433,1,223,1,3,2020-04
47,217,2,240,0,2,2020-04
34,403,1,65,1,4,2020-04
42,1079,3,374,0,3,2020-04
47,584,1,3529,0,2,2020-04
93,212,1,382,0,1,2020-04
32,314,1,439,0,1,2020-04
55,977,2,1469,0,2,2020-04
79,228,1,713,0,5,2020-04
37,407,0,0,1,2,2020-04
52,670,0,0,2,4,2020-04
68,1150,1,474,1,4,2020-04
38,444,0,0,0,4,2020-04
47,259,2,1426,0,3,2020-04
62,432,2,169,0,3,2020-04
125,381,1,495,0,5,2020-04
34,771,2,4670,0,3,2020-04
82,427,1,147,0,4,2020-04
141,479,3,2645,0,5,2020-04
52,436,1,678,1,4,2020-04
48,252,1,1040,0,4,2020-04
63,575,1,394,0,2,2020-04
71,234,0,0,0,2,2020-04
73,531,4,729,0,5,2020-04
44,523,4,23948,0,4,2020-04
108,606,1,2253,3,5,2020-04
18,144,1,750,0,4,2020-04
30,216,0,0,1,3,2020-04
44,387,2,212,0,2,2020-04
89,1382,0,0,0,3,2020-04
78,935,2,273,0,1,2020-04
54,283,1,361,0,5,2020-04
48,194,2,834,1,3,2020-04
90,139,0,0,0,5,2020-04
48,649,4,3112,0,1,2020-04
47,365,2,1972,1,5,2020-04
49,211,2,933,0,4,2020-04
47,348,1,416,0,2,2020-04
79,308,1,243,1,4,2020-04
38,179,1,160,0,2,2020-04
54,349,2,148,0,1,2020-04
19,510,0,0,2,5,2020-04
48,648,3,2197,0,3,2020-04
51,376,1,554,2,3,2020-04
57,302,2,2005,1,2,2020-04
45,246,2,285,0,2,2020-04
58,320,2,117,0,3,2020-04
44,720,3,1400,1,5,2020-04
97,415,1,283,1,3,2020-04
74,211,1,55,0,2,2020-04
41,200,0,0,0,2,2020-04
120,20,2,1246,0,3,2020-04
21,227,2,172,0,2,2020-04
92,103,1,297,0,3,2020-04
117,2312,6,3971,2,5,2020-04
74,134,0,0,0,1,2020-04
54,261,0,0,0,2,2020-04
69,741,5,623,0,2,2020-04
44,336,0,0,3,3,2020-04
33,287,0,0,2,5,2020-04
71,956,5,1459,0,5,2020-04
56,294,3,10682,0,1,2020-04
99,549,3,686,0,5,2020-04
59,367,0,0,1,2,2020-04
36,424,2,1460,1,4,2020-04
27,78,3,441,0,2,2020-04
60,121,3,1158,0,1,2020-04
27,311,1,665,0,5,2020-04
35,290,0,0,2,4,2020-04
26,401,1,349,1,5,2020-04
63,224,2,2721,0,3,2020-04
41,457,1,60,0,2,2020-04
49,345,2,1108,0,3,2020-04
